photographer,Title,URL,imageurl,year,lat,lon,latlon
,"""Venetian Gondola"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3575.jpg,1932,34.14594347,-118.1606412,
,"""First Greek Olympic Games"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3576.jpg,1932,34.14594347,-118.1606412,
,"Selby's Girls' Band in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3577.jpg,1932,34.14594347,-118.1606412,
,"Color guard in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3578.jpg,1932,34.14594347,-118.1606412,
,"Marching band in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3579.jpg,1932,34.14594347,-118.1606412,
,"""Olympic rowing events"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3580.jpg,1932,34.14594347,-118.1606412,
,"Bagpipe band in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3582.jpg,1932,34.14594347,-118.1606412,
,"Inglewood Boys Band in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3583.jpg,1932,34.14594347,-118.1606412,
,"""Banks"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3584.jpg,1932,34.14594347,-118.1606412,
,"""Girls P.J.C. Band"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3585.jpg,1932,34.14594347,-118.1606412,
,"""Whistler's Mother"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3586.jpg,1932,34.14594347,-118.1606412,
,"Decorated automobile in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3587.jpg,1932,34.14594347,-118.1606412,
,"""St. Elizabeths Boys Band"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3588.jpg,1932,34.14594347,-118.1606412,
,"""Nike of Samothrace"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3589.jpg,1932,34.14594347,-118.1606412,
,"Board of Education automobile in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3590.jpg,1932,34.14594347,-118.1606412,
,"Olympic games theme float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3591.jpg,1932,34.14594347,-118.1606412,
,"Newport Harbor float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3592.jpg,1932,34.14594347,-118.1606412,
,"Globe float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3593.jpg,1932,34.14594347,-118.1606412,
,"National Orange show float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3594.jpg,1932,34.14594347,-118.1606412,
,"Victorious athlete float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3595.jpg,1932,34.14594347,-118.1606412,
,"""Spanish Dancer"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3597.jpg,1932,34.14594347,-118.1606412,
,"Camp Fire Girls ""Miss Holland [?]"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3599.jpg,1932,34.14594347,-118.1606412,
,"Camp Fire Girls ""Miss Alsace-Lorraine"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3600.jpg,1932,34.14594347,-118.1606412,
,"""Tulane"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3601.jpg,1932,34.14594347,-118.1606412,
,"""Sailing"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3602.jpg,1932,34.14594347,-118.1606412,
,"""Japan"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3603.jpg,1932,34.14594347,-118.1606412,
,"""Sunset in Haiti"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3604.jpg,1932,34.14594347,-118.1606412,
,"American Legion float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3605.jpg,1932,34.14594347,-118.1606412,
,"""Iceland"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3606.jpg,1932,34.14594347,-118.1606412,
,"Small band in a decorated automobile in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3607.jpg,1932,34.14594347,-118.1606412,
,"""China"" float in the Tournament of Roses Parade, Pasadena, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_3608.jpg,1932,34.14594347,-118.1606412,
,"Exterior view of the K. W. Kellogg Arabian Horse ranch, Pomona, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5323.jpg,1932,34.057456,-117.819877,
,"Horse stables at K.W. Kellogg's horse ranch, Pomona, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5325.jpg,1932,34.056898,-117.820132,
,"Portrait of an Arabian horse owned by W. K. Kellogg, Pomona, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5319.jpg,1932,34.056928,-117.820831,
,"Portrait of an Arabian horse owned by W. K. Kellogg, Pomona, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5320.jpg,1932,34.056928,-117.820831,
,"Courtyard of the stable at K. W. Kellogg's horse ranch, Pomona, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5321.jpg,1932,34.056928,-117.820831,
,"Barracks being demolished, Ross Field, Arcadia, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0395|~|0395.jpg,1932,34.13688,-118.03256,
,"Barracks being demolished, Ross Field, Arcadia, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0396|~|0396.jpg,1932,34.13688,-118.03256,
,"Barracks being demolished, Ross Field, Arcadia, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0397|~|0397.jpg,1932,34.13688,-118.03256,
,"Barracks being demolished, Ross Field, Arcadia, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0398|~|0398.jpg,1932,34.13688,-118.03256,
,"Sierra Madre Savings Bank, Sierra Madre, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/3162|~|uclamss_1429_3162.jpg,1932,34.16187919,-118.0533099,
,"Newly completed Metropolitan State Hospital, Norwalk, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0516|~|0516.jpg,1932,33.927177,-118.070176,
,"Los Angeles County Board of Supervisors, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/3751|~|uclamss_1429_3751.jpg,1932,34.054474,-118.244007,
,"Los Angeles County Board of Supervisors hearing tax protests, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/3750|~|uclamss_1429_3750.jpg,1932,34.054888,-118.244349,
,"Russ Saunders and Ernie Nevers playing football at Wrigley Field, Los Angeles, circa 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_11536.jpg,1932,34.0075,-118.266111,
,"Security-First National Bank, Los Angeles, [1932?]",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2860|~|2860.jpg,1932,34.02766184,-118.2749046,
,"Mrs. Willoughby Rodman at 1932 luncheon of the Olympic Hostess Organization Los Angeles, Calif.",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3726_G4258.jpg,1932,34.06109253,-118.2820728,
,"Cabrillo Bath House, Los Angeles, [1932?]",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0379|~|0379.jpg,1932,33.709066,-118.284307,
,"Cabrillo Bath House, Los Angeles, [1932?]",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0380|~|0380.jpg,1932,33.708664,-118.285176,
,"Football game between the USC Trojans and the UCLA Bruins at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10330.jpg,1932,34.014166,-118.287926,
,"Football game between the USC Trojans and the UCLA Bruins at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10331.jpg,1932,34.014166,-118.287926,
,"Football game between the USC Trojans and the UCLA Bruins at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10333.jpg,1932,34.014166,-118.287926,
,"Football game between the USC Trojans and the UCLA Bruins at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10334.jpg,1932,34.014166,-118.287926,
,"Football game between the USC Trojans and the UCLA Bruins at the Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10335.jpg,1932,34.014166,-118.287926,
,"University of Southern California graduation, Los Angeles Memorial Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2990|~|2990.jpg,1932,34.01440993,-118.28825,
,"University of Southern California graduation, Los Angeles Memorial Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2991|~|2991.jpg,1932,34.01410757,-118.2887703,
,"Rufus B. Von Kleinsmid and other faculty members, University of Southern California graduation, Los Angeles Memorial Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2993|~|2993.jpg,1932,34.01408311,-118.2887891,
,"Rufus B. Von Kleinsmid and other faculty members, University of Southern California graduation, Los Angeles Memorial Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2994|~|2994.jpg,1932,34.01408311,-118.2887891,
,"Rufus B. Von Kleinsmid awarding a diploma, University of Southern California graduation, Los Angeles Memorial Coliseum, Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2995.jpg,1932,34.01408311,-118.2887891,
,"University of California president Robert G. Sproul, in cap and gown, at UCLA graduation ceremony at Hollywood Bowl, Los Angeles, [1932?]",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2925|~|2925.jpg,1932,34.11253739,-118.3393997,
,"Beverly Hills Police Department officers lined up for inspection, Beverly Hills, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0365|~|0365.jpg,1932,34.072937,-118.400189,
,"Beverly Hills Police Department officers lined up for inspection, Beverly Hills, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0364|~|0364.jpg,1932,34.072729,-118.40064,
,"Bruins football player poised to throw a football at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10344.jpg,1932,34.069118,-118.446865,
,"Bruins football player running with a football at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10345.jpg,1932,34.069118,-118.446865,
,"Bruins football player running at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10346.jpg,1932,34.069118,-118.446865,
,"Bruins football player throwing at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10347.jpg,1932,34.069118,-118.446865,
,"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10348.jpg,1932,34.069118,-118.446865,
,"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10349.jpg,1932,34.069118,-118.446865,
,"Bruins football player Homer Oliver at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10350.jpg,1932,34.069118,-118.446865,
,"Bruins football player Verdi Boyer at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10351.jpg,1932,34.069118,-118.446865,
,"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10352.jpg,1932,34.069118,-118.446865,
,"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10353.jpg,1932,34.069118,-118.446865,
,"Bruins football player Homer Oliver at Spaulding Field at U.C.L.A., Los Angeles, 1932",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10355.jpg,1932,34.069118,-118.446865,
,"Grand Hotel and Santa Monica beach, Santa Monica, [1932?]",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0810|~|0810.jpg,1932,34.008139,-118.49647,
,"Navy's heavy cruiser the USS Augusta, San Pedro, 1931-1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4219.jpg,1931,33.709898,-118.25881,"33.709898,-118.25881"
,"Navy's heavy cruiser the USS Augusta, San Pedro, 1931-1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4220.jpg,1931,33.709898,-118.25881,"33.709898,-118.25881"
,"Chamber of Commerce and Community Chest members make the first official trans-Pacific call to Hawaii, Los Angeles, 1931",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5311.jpg,1931,34.045442,-118.256083,
,"Chamber of Commerce and Community Chest members make the first official trans-Pacific call to Hawaii, Los Angeles, 1931",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5312.jpg,1931,34.045442,-118.256083,
,"UCLA vs. University of Florida football game, Memorial Coliseum, Los Angeles, 1931",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10336.jpg,1931,34.0140724,-118.2878698,
,"UCLA vs. Florida football game, Memorial Coliseum, Los Angeles, 1931",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10337.jpg,1931,34.0140724,-118.2878698,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10389.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10390.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10391.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10392.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10393.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10394.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10395.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10396.jpg,1931,34.014166,-118.287926,
,"Football game between the USC Trojans and Stanford Indians at the Coliseum, Los Angeles, 1934",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10397.jpg,1931,34.014166,-118.287926,
,"Former District Attorney Asa Keyes, at home on the day of his parole from prison, Beverly Hills, 1931",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10605.jpg,1931,34.057569,-118.40048,
,"Distant view of parachutist Mary Wiggins nearing a ground target in middle of open field with people watching in Los Angeles, Calif., 1931",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3737_G5542.jpg,1931,34.01611739,-118.4469938,
